Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
1,1,-0.4118054879844123,0,0,0.34813440166627563,0.0,0.0,0.0
0,1,-0.10457866558193422,0,0,-0.11378180431879875,1.0,0.0,1.0
1,1,1.431555446430456,1,0,0.39835834616870003,1.0,0.0,1.0
0,3,-0.027771959981314702,0,0,-0.4572215805987593,1.0,0.0,1.0
0,2,1.7387822688329342,0,0,-0.38645367226008004,1.0,0.0,1.0
0,3,-0.79583901598751,0,0,-0.49411378248043836,1.0,0.0,1.0
1,1,0.663488390424261,0,0,3.930515513725408,0.0,0.0,0.0
1,2,-0.18138537118255374,0,0,-0.43676213497987365,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.3361452095402864,1.0,1.0,0.0
0,3,0.27945486242116335,0,0,-0.4915983593444487,1.0,0.0,1.0
1,2,-1.7943261887955637,0,1,0.016014029498268696,0.0,0.0,1.0
0,3,-0.9494524271887489,1,0,-0.5061032953158195,1.0,0.0,1.0
0,2,0.3562615680217829,0,0,-0.38645367226008004,1.0,0.0,1.0
0,2,1.5851688576316951,0,0,-0.38645367226008004,1.0,0.0,1.0
1,1,-0.18138537118255374,1,0,0.4204940697654092,1.0,0.0,1.0
0,3,-0.7190323103868904,0,0,-0.4737388550789219,1.0,0.0,1.0
1,2,0.04903474561930482,3,0,-0.22546659155674054,0.0,0.0,1.0
1,3,-0.10457866558193422,0,0,-0.49235298628524554,0.0,1.0,0.0
0,2,-0.33499878238379277,1,0,-0.12484966611715337,1.0,0.0,1.0
0,3,-0.33499878238379277,1,0,-0.48857985158126105,0.0,0.0,1.0
1,1,-0.027771959981314702,0,0,3.6047682176147444,0.0,0.0,1.0
0,3,-1.410292660792466,0,0,-0.26998958106375787,1.0,0.0,0.0
0,2,-0.10457866558193422,0,0,-0.6480576784030068,1.0,0.0,1.0
0,2,-0.48861219358503183,0,0,-0.38645367226008004,1.0,0.0,1.0
0,2,-0.48861219358503183,0,0,-0.38645367226008004,1.0,0.0,1.0
0,3,-0.06617531278162446,0,0,-0.32407117848753597,1.0,0.0,1.0
0,3,1.431555446430456,1,3,0.043683683994155176,0.0,0.0,1.0
1,1,0.4330682736224024,0,0,9.661740104981664,1.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.4891674544258282,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4891674544258282,1.0,0.0,1.0
1,1,-0.10457866558193422,0,0,-0.04435612576548362,1.0,0.0,1.0
0,1,0.5098749792230219,1,0,0.938671235779283,1.0,0.0,1.0
1,1,-0.6422256047862709,2,2,4.631815484039331,0.0,0.0,0.0
0,3,-0.4118054879844123,1,0,-0.32407117848753597,1.0,0.0,1.0
1,3,0.12584145121992435,0,0,-0.48857985158126105,1.0,0.0,1.0
0,1,3.1213029696440855,1,1,0.7807026628391313,1.0,0.0,1.0
0,3,-1.0262591327893684,1,1,-0.24055913037267862,1.0,0.0,1.0
1,2,0.04903474561930482,0,0,-0.38645367226008004,0.0,0.0,1.0
0,1,-0.79583901598751,1,0,0.4204940697654092,1.0,0.0,1.0
0,3,0.12584145121992435,0,0,-0.49210144397164657,1.0,1.0,0.0
1,2,-1.9479395999968028,1,1,-0.18521982138090567,0.0,0.0,1.0
1,3,-1.7943261887955637,0,1,-0.39701844943123665,1.0,0.0,1.0
0,3,0.27945486242116335,0,0,-0.4568855200677911,1.0,0.0,1.0
0,3,-0.48861219358503183,0,0,-0.4891674544258282,1.0,0.0,1.0
1,2,1.431555446430456,1,2,0.6599623523116267,0.0,0.0,1.0
1,2,-2.2037059296468655,1,1,-0.35626859462820387,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.49117979293462,1.0,0.0,1.0
0,2,-0.8726457215881294,0,0,-0.4166387498919562,1.0,0.0,1.0
0,3,0.3562615680217829,0,0,-0.48606442844527137,1.0,0.0,1.0
1,1,0.27945486242116335,0,0,1.0926151317018515,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.35626859462820387,1.0,0.0,1.0
0,3,0.8939085072261196,0,0,-0.504678559651595,1.0,0.0,1.0
1,3,-0.7190323103868904,0,0,-0.502581702925434,1.0,0.0,0.0
1,1,0.5098749792230219,1,2,1.7667485321470857,0.0,0.0,1.0
0,3,-1.0262591327893684,0,0,-0.4915983593444487,1.0,0.0,1.0
1,1,1.6619755632323148,1,0,0.9207272132963871,0.0,0.0,1.0
0,1,-0.10457866558193422,0,0,0.1488283710785238,1.0,0.0,0.0
0,3,0.08743809841961457,0,0,-0.49210144397164657,0.0,1.0,0.0
0,3,-0.10457866558193422,1,0,-0.16207792852980066,1.0,1.0,0.0
0,3,0.20264815682054385,0,0,-0.47977587060529714,1.0,0.0,1.0
0,3,-0.4118054879844123,0,0,-0.4568855200677911,1.0,0.0,1.0
0,3,1.431555446430456,0,0,-0.4900045872454856,1.0,0.0,1.0
0,2,2.122815796836032,0,0,-0.43676213497987365,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.5026662211428032,1.0,0.0,0.0
1,2,1.8923956800341732,1,3,-0.18521982138090567,0.0,0.0,1.0
0,3,-0.8726457215881294,0,0,-0.49210144397164657,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.49210144397164657,1.0,1.0,0.0
1,3,-1.8711328943961831,0,0,-0.39701844943123665,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.49235298628524554,1.0,1.0,0.0
1,1,1.0475219184273585,0,1,3.6047682176147444,0.0,0.0,1.0
1,3,-1.2566792495912271,0,0,-0.502581702925434,0.0,0.0,0.0
1,1,-0.9494524271887489,1,0,0.4989752716082872,0.0,0.0,1.0
0,1,-0.027771959981314702,0,0,-0.04435612576548362,1.0,0.0,1.0
0,3,-0.10457866558193422,1,2,-0.17616429809134285,1.0,0.0,1.0
0,3,-0.33499878238379277,0,0,-0.5061878135331888,1.0,0.0,1.0
0,3,-0.33499878238379277,0,0,-0.5021631365156053,1.0,0.0,1.0
1,3,-0.8726457215881294,0,0,-0.4972168084609952,0.0,0.0,1.0
0,3,-1.6407127775943247,4,1,-0.061964087717411374,1.0,1.0,0.0
1,3,-2.1783597167986612,1,2,-0.23401903021910547,1.0,0.0,1.0
0,1,1.2779420352292172,0,0,0.9457144205600544,1.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.49210144397164657,1.0,1.0,0.0
0,2,-1.0262591327893684,0,0,-0.12484966611715337,1.0,0.0,1.0
0,3,-0.10457866558193422,8,2,0.751523754461651,0.0,0.0,1.0
0,1,-0.10457866558193422,0,0,-0.03035427442131069,1.0,0.0,0.0
0,3,-0.33499878238379277,0,0,-0.4891674544258282,1.0,0.0,1.0
0,2,0.7402950960248805,0,0,-0.38645367226008004,1.0,0.0,1.0
1,1,1.5083621520310757,0,0,-0.1262744017813779,0.0,0.0,1.0
1,3,0.12584145121992435,0,0,-0.47332028866909326,0.0,0.0,1.0
0,3,0.04903474561930482,0,0,-0.502581702925434,1.0,0.0,0.0
0,3,0.04903474561930482,1,1,-0.16207792852980066,0.0,0.0,1.0
0,2,0.3562615680217829,0,0,-0.38645367226008004,1.0,0.0,1.0
1,2,0.12584145121992435,1,1,-0.11981881984517401,0.0,0.0,1.0
1,1,-1.410292660792466,1,2,1.7667485321470857,1.0,0.0,1.0
1,3,-2.2229076060470203,0,1,-0.4766728446247403,1.0,0.0,0.0
1,3,-0.18138537118255374,0,0,-0.5076970674147826,1.0,0.0,1.0
0,3,0.12584145121992435,0,0,-0.4915983593444487,1.0,0.0,1.0
0,1,0.7402950960248805,0,0,-0.6480576784030068,1.0,0.0,1.0
0,3,-0.8726457215881294,0,0,-0.4915983593444487,0.0,0.0,1.0
0,2,0.7402950960248805,0,0,-0.38645367226008004,1.0,0.0,1.0
1,1,0.27945486242116335,1,0,0.4204940697654092,0.0,0.0,1.0
0,3,-0.25819207678317324,0,0,-0.48933447852205797,1.0,0.0,1.0
0,3,0.7402950960248805,0,0,-0.16207792852980066,1.0,0.0,1.0
0,2,0.4330682736224024,0,0,-0.43676213497987365,1.0,0.0,1.0
0,3,-1.7943261887955637,4,2,-0.01869880977838891,0.0,0.0,1.0
0,3,0.08743809841961457,0,0,-0.48606442844527137,1.0,0.0,1.0
0,1,-0.10457866558193422,0,0,-0.6480576784030068,1.0,0.0,1.0
0,3,-0.48861219358503183,0,0,-0.48857985158126105,0.0,0.0,1.0
0,2,0.12584145121992435,1,1,0.09659208806730764,1.0,0.0,0.0
0,3,1.0475219184273585,0,0,-0.5182618445859393,1.0,0.0,1.0
0,3,-1.4870993663930856,3,2,-0.08661523445011025,1.0,0.0,1.0
1,1,1.7387822688329342,1,1,1.2334788273172737,0.0,0.0,1.0
1,3,-0.18138537118255374,0,0,-0.4737388550789219,1.0,0.0,1.0
0,1,0.663488390424261,0,0,-0.6480576784030068,1.0,0.0,1.0
1,3,-0.18138537118255374,0,1,-0.39701844943123665,0.0,0.0,1.0
0,3,-2.1015530111980416,4,1,0.15058916727371655,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.5082001520419805,1.0,1.0,0.0
0,3,-0.10457866558193422,0,0,0.48882906084695926,1.0,0.0,1.0
1,2,-2.1783597167986612,0,2,0.09659208806730764,1.0,0.0,0.0
1,3,-0.10457866558193422,0,0,-0.49210144397164657,1.0,1.0,0.0
1,1,2.5068493248391293,0,0,0.9618131286303883,0.0,0.0,1.0
1,3,-1.103065838389988,1,0,-0.3571902456652305,0.0,0.0,0.0
1,2,-2.1914168567507666,1,1,-0.2707442080045548,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.502581702925434,1.0,0.0,0.0
0,3,-0.48861219358503183,0,0,-0.4900045872454856,1.0,0.0,1.0
0,3,-0.8726457215881294,0,0,-0.481033582173292,1.0,0.0,1.0
1,1,0.7402950960248805,1,1,1.0253688157535579,0.0,0.0,0.0
0,3,-0.6422256047862709,0,0,-0.4737388550789219,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.48606442844527137,1.0,0.0,1.0
1,3,0.20264815682054385,0,0,0.48882906084695926,1.0,0.0,1.0
1,1,-0.10457866558193422,0,0,-0.05039314129185886,1.0,0.0,0.0
0,3,-0.7190323103868904,0,0,-0.48857985158126105,1.0,0.0,1.0
0,2,-1.0262591327893684,0,0,-0.43676213497987365,1.0,0.0,1.0
1,1,0.04903474561930482,0,0,-0.024232740677566176,0.0,0.0,0.0
0,3,0.39466492082209265,0,0,-0.5185133868995382,1.0,0.0,0.0
0,3,-0.9494524271887489,0,0,-0.4737388550789219,1.0,0.0,1.0
0,3,0.970715212826739,0,0,-0.4961261209892301,1.0,0.0,1.0
0,3,-0.10457866558193422,8,2,0.751523754461651,1.0,0.0,1.0
0,3,0.4330682736224024,0,0,-0.4891674544258282,1.0,0.0,0.0
0,2,-0.10457866558193422,0,1,0.016014029498268696,1.0,0.0,1.0
1,1,-0.10457866558193422,1,0,1.1450204511478064,0.0,0.0,0.0
0,3,-1.9479395999968028,4,2,-0.01869880977838891,1.0,0.0,1.0
0,3,3.4285297920465636,0,0,-0.4915983593444487,1.0,0.0,1.0
0,3,-1.563906071993705,1,1,-0.34126057402963506,0.0,0.0,0.0
1,1,-1.0262591327893684,0,1,0.14480369406094026,0.0,0.0,1.0
0,2,1.1243286240279782,1,0,-0.12484966611715337,0.0,0.0,1.0
1,3,-0.8726457215881294,0,1,-0.45990402783097867,0.0,0.0,1.0
1,1,1.2011353296285976,1,1,2.669618413871151,0.0,0.0,1.0
1,1,1.6619755632323148,0,0,-0.11378180431879875,1.0,0.0,1.0
1,3,-0.4118054879844123,0,3,-0.26051549136436636,0.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.502581702925434,1.0,0.0,0.0
0,3,0.8939085072261196,2,0,-0.36415092456714115,1.0,0.0,1.0
0,2,-0.6422256047862709,1,0,-0.4166387498919562,1.0,0.0,1.0
1,1,1.431555446430456,0,0,-0.1262744017813779,0.0,0.0,1.0
0,3,-0.10457866558193422,8,2,0.751523754461651,0.0,0.0,1.0
0,2,-0.4118054879844123,0,0,-0.38645367226008004,1.0,0.0,1.0
1,2,0.970715212826739,0,0,-0.38645367226008004,0.0,0.0,1.0
1,2,-0.18138537118255374,1,0,-0.3691817708391205,0.0,0.0,0.0
0,1,0.12584145121992435,0,0,0.36808875031945465,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4568855200677911,1.0,0.0,1.0
1,3,-1.9479395999968028,1,1,-0.42401799520369554,1.0,0.0,1.0
0,3,-0.25819207678317324,0,0,-0.4891674544258282,1.0,0.0,1.0
1,1,1.3547487408298367,1,1,0.40951072618442386,0.0,0.0,1.0
0,1,0.27945486242116335,0,0,-0.5474407529634195,1.0,0.0,1.0
0,3,1.3547487408298367,0,0,-0.4669472126117498,1.0,0.0,1.0
1,2,-0.10457866558193422,1,0,-0.16509643629298823,0.0,0.0,0.0
1,3,-1.103065838389988,0,0,-0.5026662211428032,0.0,0.0,0.0
0,3,-0.7190323103868904,0,0,-0.4499268535043892,1.0,0.0,1.0
0,3,-0.79583901598751,0,0,-0.4891674544258282,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4891674544258282,1.0,0.0,1.0
1,1,2.0460090912354123,0,1,1.0253688157535579,0.0,0.0,0.0
1,2,-0.33499878238379277,0,1,-0.12484966611715337,0.0,0.0,1.0
0,3,0.27945486242116335,0,0,-0.4891674544258282,1.0,0.0,1.0
0,3,-0.5654188991856514,0,0,-0.4364260744489054,0.0,0.0,1.0
0,2,-0.10457866558193422,0,0,-0.43676213497987365,1.0,0.0,1.0
0,3,-0.33499878238379277,0,0,-0.5061878135331888,1.0,0.0,1.0
0,3,0.7402950960248805,0,5,-0.061964087717411374,0.0,1.0,0.0
0,2,-0.18138537118255374,0,0,-0.38645367226008004,1.0,0.0,1.0
1,1,-0.79583901598751,0,0,-0.04435612576548362,0.0,0.0,1.0
0,3,-0.10457866558193422,1,2,-0.17616429809134285,0.0,0.0,1.0
1,1,-0.25819207678317324,0,0,-0.04435612576548362,1.0,0.0,0.0
0,3,0.20264815682054385,0,0,-0.49210144397164657,1.0,1.0,0.0
